2018-09-09 21:37:55 INFO  SparkContext:54 - Running Spark version 2.2.0
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@303e3593{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@362a019c{/static,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6fff253c{/,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@591e58fa{/api,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@64bc21ac{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5d25e6bb{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-09-09 21:37:57 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://172.23.139.49:4040
2018-09-09 21:37:57 INFO  Executor:54 - Starting executor ID driver on host localhost
2018-09-09 21:37:57 INFO  Utils:54 - Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 51210.
2018-09-09 21:37:57 INFO  NettyBlockTransferService:54 - Server created on 172.23.139.49:51210
2018-09-09 21:37:57 INFO  BlockManager:54 - Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2018-09-09 21:37:57 INFO  BlockManagerMaster:54 - Registering BlockManager BlockManagerId(driver, 172.23.139.49, 51210, None)
2018-09-09 21:37:57 INFO  BlockManagerMasterEndpoint:54 - Registering block manager 172.23.139.49:51210 with 1994.1 MB RAM, BlockManagerId(driver, 172.23.139.49, 51210, None)
2018-09-09 21:37:57 INFO  BlockManagerMaster:54 - Registered BlockManager BlockManagerId(driver, 172.23.139.49, 51210, None)
2018-09-09 21:37:57 INFO  BlockManager:54 - Initialized BlockManager: BlockManagerId(driver, 172.23.139.49, 51210, None)
2018-09-09 21:37:57 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@14a54ef6{/metrics/json,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  SharedState:54 - Setting hive.metastore.warehouse.dir ('null') to the value of spark.sql.warehouse.dir ('file:/C:/Users/serez/Desktop/bigdata-training-master-cb197815c41507f3ead62de529732ac73879a99a/dev/homeworks/spark-sql/homework1/project-template/spark-warehouse').
2018-09-09 21:37:58 INFO  SharedState:54 - Warehouse path is 'file:/C:/Users/serez/Desktop/bigdata-training-master-cb197815c41507f3ead62de529732ac73879a99a/dev/homeworks/spark-sql/homework1/project-template/spark-warehouse'.
2018-09-09 21:37:58 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@781a9412{/SQL,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@13e698c7{/SQL/json,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5a101b1c{/SQL/execution,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@29f0802c{/SQL/execution/json,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@203dd56b{/static/sql,null,AVAILABLE,@Spark}
2018-09-09 21:37:58 INFO  HiveUtils:54 - Initializing HiveMetastoreConnection version 1.2.1 using Spark classes.
2018-09-09 21:37:59 INFO  HiveMetaStore:589 - 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2018-09-09 21:37:59 INFO  ObjectStore:289 - ObjectStore, initialize called
2018-09-09 21:37:59 INFO  Persistence:77 - Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2018-09-09 21:37:59 INFO  Persistence:77 - Property datanucleus.cache.level2 unknown - will be ignored
2018-09-09 21:38:08 INFO  ObjectStore:370 - Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2018-09-09 21:38:09 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-09-09 21:38:09 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-09-09 21:38:13 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-09-09 21:38:13 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-09-09 21:38:15 INFO  MetaStoreDirectSql:139 - Using direct SQL, underlying DB is DERBY
2018-09-09 21:38:15 INFO  ObjectStore:272 - Initialized ObjectStore
2018-09-09 21:38:15 WARN  ObjectStore:6666 - Version information not found in metastore. hive.metastore.schema.verification is not enabled so recording the schema version 1.2.0
2018-09-09 21:38:17 WARN  ObjectStore:568 - Failed to get database default, returning NoSuchObjectException
2018-09-09 21:38:18 INFO  HiveMetaStore:663 - Added admin role in metastore
2018-09-09 21:38:18 INFO  HiveMetaStore:672 - Added public role in metastore
2018-09-09 21:38:18 INFO  HiveMetaStore:712 - No user is added in admin role, since config is empty
2018-09-09 21:38:18 INFO  HiveMetaStore:746 - 0: get_all_databases
2018-09-09 21:38:18 INFO  audit:371 - ugi=serez	ip=unknown-ip-addr	cmd=get_all_databases	
2018-09-09 21:38:18 INFO  HiveMetaStore:746 - 0: get_functions: db=default pat=*
2018-09-09 21:38:18 INFO  audit:371 - ugi=serez	ip=unknown-ip-addr	cmd=get_functions: db=default pat=*	
2018-09-09 21:38:18 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MResourceUri" is tagged as "embedded-only" so does not have its own datastore table.
2018-09-09 21:38:20 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/serez
2018-09-09 21:38:20 INFO  SessionState:641 - Created local directory: C:/Users/serez/AppData/Local/Temp/25220a0a-e449-422f-9b50-cba8360f0a0e_resources
2018-09-09 21:38:20 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/serez/25220a0a-e449-422f-9b50-cba8360f0a0e
2018-09-09 21:38:20 INFO  SessionState:641 - Created local directory: C:/Users/serez/AppData/Local/Temp/serez/25220a0a-e449-422f-9b50-cba8360f0a0e
2018-09-09 21:38:20 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/serez/25220a0a-e449-422f-9b50-cba8360f0a0e/_tmp_space.db
2018-09-09 21:38:20 INFO  HiveClientImpl:54 - Warehouse location for Hive client (version 1.2.1) is file:/C:/Users/serez/Desktop/bigdata-training-master-cb197815c41507f3ead62de529732ac73879a99a/dev/homeworks/spark-sql/homework1/project-template/spark-warehouse
2018-09-09 21:38:20 INFO  HiveMetaStore:746 - 0: get_database: default
2018-09-09 21:38:20 INFO  audit:371 - ugi=serez	ip=unknown-ip-addr	cmd=get_database: default	
2018-09-09 21:38:20 INFO  HiveMetaStore:746 - 0: get_database: global_temp
2018-09-09 21:38:20 INFO  audit:371 - ugi=serez	ip=unknown-ip-addr	cmd=get_database: global_temp	
2018-09-09 21:38:20 WARN  ObjectStore:568 - Failed to get database global_temp, returning NoSuchObjectException
2018-09-09 21:38:20 INFO  SessionState:641 - Created local directory: C:/Users/serez/AppData/Local/Temp/34ce52c3-8f29-417b-9dfc-88e7e5c079f3_resources
2018-09-09 21:38:20 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/serez/34ce52c3-8f29-417b-9dfc-88e7e5c079f3
2018-09-09 21:38:20 INFO  SessionState:641 - Created local directory: C:/Users/serez/AppData/Local/Temp/serez/34ce52c3-8f29-417b-9dfc-88e7e5c079f3
2018-09-09 21:38:20 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/serez/34ce52c3-8f29-417b-9dfc-88e7e5c079f3/_tmp_space.db
2018-09-09 21:38:20 INFO  HiveClientImpl:54 - Warehouse location for Hive client (version 1.2.1) is file:/C:/Users/serez/Desktop/bigdata-training-master-cb197815c41507f3ead62de529732ac73879a99a/dev/homeworks/spark-sql/homework1/project-template/spark-warehouse
2018-09-09 21:38:20 INFO  StateStoreCoordinatorRef:54 - Registered StateStoreCoordinator endpoint
2018-09-09 21:38:21 INFO  SparkContext:54 - Starting job: parquet at MotelsHomeRecommendation.scala:90
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Got job 0 (parquet at MotelsHomeRecommendation.scala:90) with 1 output partitions
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Final stage: ResultStage 0 (parquet at MotelsHomeRecommendation.scala:90)
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Missing parents: List()
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Submitting ResultStage 0 (MapPartitionsRDD[1] at parquet at MotelsHomeRecommendation.scala:90), which has no missing parents
2018-09-09 21:38:21 INFO  MemoryStore:54 - Block broadcast_0 stored as values in memory (estimated size 82.4 KB, free 1994.0 MB)
2018-09-09 21:38:21 INFO  MemoryStore:54 - Block broadcast_0_piece0 stored as bytes in memory (estimated size 29.4 KB, free 1994.0 MB)
2018-09-09 21:38:21 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on 172.23.139.49:51210 (size: 29.4 KB, free: 1994.1 MB)
2018-09-09 21:38:21 INFO  SparkContext:54 - Created broadcast 0 from broadcast at DAGScheduler.scala:1006
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 0 (MapPartitionsRDD[1] at parquet at MotelsHomeRecommendation.scala:90) (first 15 tasks are for partitions Vector(0))
2018-09-09 21:38:21 INFO  TaskSchedulerImpl:54 - Adding task set 0.0 with 1 tasks
2018-09-09 21:38:21 INFO  TaskSetManager:54 - Starting task 0.0 in stage 0.0 (TID 0, localhost, executor driver, partition 0, PROCESS_LOCAL, 5123 bytes)
2018-09-09 21:38:21 INFO  Executor:54 - Running task 0.0 in stage 0.0 (TID 0)
2018-09-09 21:38:21 INFO  Executor:54 - Finished task 0.0 in stage 0.0 (TID 0). 2074 bytes result sent to driver
2018-09-09 21:38:21 INFO  TaskSetManager:54 - Finished task 0.0 in stage 0.0 (TID 0) in 362 ms on localhost (executor driver) (1/1)
2018-09-09 21:38:21 INFO  TaskSchedulerImpl:54 - Removed TaskSet 0.0, whose tasks have all completed, from pool 
2018-09-09 21:38:21 INFO  DAGScheduler:54 - ResultStage 0 (parquet at MotelsHomeRecommendation.scala:90) finished in 0,379 s
2018-09-09 21:38:21 INFO  DAGScheduler:54 - Job 0 finished: parquet at MotelsHomeRecommendation.scala:90, took 0,532931 s
2018-09-09 21:38:22 INFO  BlockManagerInfo:54 - Removed broadcast_0_piece0 on 172.23.139.49:51210 in memory (size: 29.4 KB, free: 1994.1 MB)
2018-09-09 21:38:22 INFO  SparkSqlParser:54 - Parsing command: raw_bids
2018-09-09 21:38:23 INFO  FileSourceStrategy:54 - Pruning directories with: 
2018-09-09 21:38:23 INFO  FileSourceStrategy:54 - Post-Scan Filters: isnotnull(HU#2),Contains(HU#2, ERROR_)
2018-09-09 21:38:23 INFO  FileSourceStrategy:54 - Output Data Schema: struct<BidDate: string, HU: string>
2018-09-09 21:38:23 INFO  FileSourceScanExec:54 - Pushed Filters: IsNotNull(HU),StringContains(HU,ERROR_)
2018-09-09 21:38:23 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2018-09-09 21:38:23 INFO  ContextCleaner:54 - Cleaned accumulator 48
2018-09-09 21:38:23 INFO  CodeGenerator:54 - Code generated in 228.869624 ms
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 73.592953 ms
2018-09-09 21:38:24 INFO  MemoryStore:54 - Block broadcast_1 stored as values in memory (estimated size 335.1 KB, free 1993.8 MB)
2018-09-09 21:38:24 INFO  MemoryStore:54 - Block broadcast_1_piece0 stored as bytes in memory (estimated size 28.6 KB, free 1993.7 MB)
2018-09-09 21:38:24 INFO  BlockManagerInfo:54 - Added broadcast_1_piece0 in memory on 172.23.139.49:51210 (size: 28.6 KB, free: 1994.1 MB)
2018-09-09 21:38:24 INFO  SparkContext:54 - Created broadcast 1 from save at MotelsHomeRecommendation.scala:45
2018-09-09 21:38:24 INFO  FileSourceScanExec:54 - Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
2018-09-09 21:38:24 INFO  SparkContext:54 - Starting job: save at MotelsHomeRecommendation.scala:45
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Registering RDD 4 (save at MotelsHomeRecommendation.scala:45)
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Got job 1 (save at MotelsHomeRecommendation.scala:45) with 200 output partitions
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Final stage: ResultStage 2 (save at MotelsHomeRecommendation.scala:45)
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Parents of final stage: List(ShuffleMapStage 1)
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Missing parents: List(ShuffleMapStage 1)
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Submitting ShuffleMapStage 1 (MapPartitionsRDD[4] at save at MotelsHomeRecommendation.scala:45), which has no missing parents
2018-09-09 21:38:24 INFO  MemoryStore:54 - Block broadcast_2 stored as values in memory (estimated size 28.3 KB, free 1993.7 MB)
2018-09-09 21:38:24 INFO  MemoryStore:54 - Block broadcast_2_piece0 stored as bytes in memory (estimated size 12.5 KB, free 1993.7 MB)
2018-09-09 21:38:24 INFO  BlockManagerInfo:54 - Added broadcast_2_piece0 in memory on 172.23.139.49:51210 (size: 12.5 KB, free: 1994.1 MB)
2018-09-09 21:38:24 INFO  SparkContext:54 - Created broadcast 2 from broadcast at DAGScheduler.scala:1006
2018-09-09 21:38:24 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ShuffleMapStage 1 (MapPartitionsRDD[4] at save at MotelsHomeRecommendation.scala:45) (first 15 tasks are for partitions Vector(0))
2018-09-09 21:38:24 INFO  TaskSchedulerImpl:54 - Adding task set 1.0 with 1 tasks
2018-09-09 21:38:24 INFO  TaskSetManager:54 - Starting task 0.0 in stage 1.0 (TID 1, localhost, executor driver, partition 0, PROCESS_LOCAL, 5425 bytes)
2018-09-09 21:38:24 INFO  Executor:54 - Running task 0.0 in stage 1.0 (TID 1)
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 8.307197 ms
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 6.508713 ms
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 8.372399 ms
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 9.488678 ms
2018-09-09 21:38:24 INFO  CodeGenerator:54 - Code generated in 6.465547 ms
2018-09-09 21:38:24 INFO  FileScanRDD:54 - Reading File path: file:///C:/Users/serez/Desktop/bigdata-training-master-cb197815c41507f3ead62de529732ac73879a99a/dev/homeworks/spark-sql/homework1/project-template/src/test/resources/integration/input/bids.gz.parquet, range: 0-92730, partition values: [empty row]
2018-09-09 21:38:24 WARN  CorruptStatistics:118 - Ignoring statistics because this file was created prior to 1.8.0, see PARQUET-251
2018-09-09 21:38:24 INFO  FilterCompat:71 - Filtering using predicate: noteq(HU, null)
2018-09-09 21:38:24 INFO  CodecPool:181 - Got brand-new decompressor [.gz]
2018-09-09 21:38:25 INFO  Executor:54 - Finished task 0.0 in stage 1.0 (TID 1). 2368 bytes result sent to driver
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Finished task 0.0 in stage 1.0 (TID 1) in 579 ms on localhost (executor driver) (1/1)
2018-09-09 21:38:25 INFO  TaskSchedulerImpl:54 - Removed TaskSet 1.0, whose tasks have all completed, from pool 
2018-09-09 21:38:25 INFO  DAGScheduler:54 - ShuffleMapStage 1 (save at MotelsHomeRecommendation.scala:45) finished in 0,581 s
2018-09-09 21:38:25 INFO  DAGScheduler:54 - looking for newly runnable stages
2018-09-09 21:38:25 INFO  DAGScheduler:54 - running: Set()
2018-09-09 21:38:25 INFO  DAGScheduler:54 - waiting: Set(ResultStage 2)
2018-09-09 21:38:25 INFO  DAGScheduler:54 - failed: Set()
2018-09-09 21:38:25 INFO  DAGScheduler:54 - Submitting ResultStage 2 (MapPartitionsRDD[6] at save at MotelsHomeRecommendation.scala:45), which has no missing parents
2018-09-09 21:38:25 INFO  MemoryStore:54 - Block broadcast_3 stored as values in memory (estimated size 108.8 KB, free 1993.6 MB)
2018-09-09 21:38:25 INFO  MemoryStore:54 - Block broadcast_3_piece0 stored as bytes in memory (estimated size 42.5 KB, free 1993.6 MB)
2018-09-09 21:38:25 INFO  BlockManagerInfo:54 - Added broadcast_3_piece0 in memory on 172.23.139.49:51210 (size: 42.5 KB, free: 1994.0 MB)
2018-09-09 21:38:25 INFO  SparkContext:54 - Created broadcast 3 from broadcast at DAGScheduler.scala:1006
2018-09-09 21:38:25 INFO  DAGScheduler:54 - Submitting 200 missing tasks from ResultStage 2 (MapPartitionsRDD[6] at save at MotelsHomeRecommendation.scala:45) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14))
2018-09-09 21:38:25 INFO  TaskSchedulerImpl:54 - Adding task set 2.0 with 200 tasks
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 0.0 in stage 2.0 (TID 2, localhost, executor driver, partition 0, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 1.0 in stage 2.0 (TID 3, localhost, executor driver, partition 1, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 3.0 in stage 2.0 (TID 4, localhost, executor driver, partition 3, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 6.0 in stage 2.0 (TID 5, localhost, executor driver, partition 6, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 0.0 in stage 2.0 (TID 2)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 1.0 in stage 2.0 (TID 3)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 6.0 in stage 2.0 (TID 5)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 3.0 in stage 2.0 (TID 4)
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Getting 0 non-empty blocks out of 1 blocks
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Getting 0 non-empty blocks out of 1 blocks
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Getting 0 non-empty blocks out of 1 blocks
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Getting 0 non-empty blocks out of 1 blocks
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Started 0 remote fetches in 6 ms
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Started 0 remote fetches in 6 ms
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Started 0 remote fetches in 6 ms
2018-09-09 21:38:25 INFO  ShuffleBlockFetcherIterator:54 - Started 0 remote fetches in 7 ms
2018-09-09 21:38:25 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2018-09-09 21:38:25 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2018-09-09 21:38:25 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2018-09-09 21:38:25 INFO  SQLHadoopMapReduceCommitProtocol:54 - Using output committer class org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
2018-09-09 21:38:25 INFO  FileOutputCommitter:439 - Saved output of task 'attempt_20180909213825_0002_m_000001_0' to file:/C:/tmp/spark-core/erroneous/_temporary/0/task_20180909213825_0002_m_000001
2018-09-09 21:38:25 INFO  FileOutputCommitter:439 - Saved output of task 'attempt_20180909213825_0002_m_000006_0' to file:/C:/tmp/spark-core/erroneous/_temporary/0/task_20180909213825_0002_m_000006
2018-09-09 21:38:25 INFO  FileOutputCommitter:439 - Saved output of task 'attempt_20180909213825_0002_m_000003_0' to file:/C:/tmp/spark-core/erroneous/_temporary/0/task_20180909213825_0002_m_000003
2018-09-09 21:38:25 INFO  SparkHadoopMapRedUtil:54 - attempt_20180909213825_0002_m_000006_0: Committed
2018-09-09 21:38:25 INFO  SparkHadoopMapRedUtil:54 - attempt_20180909213825_0002_m_000003_0: Committed
2018-09-09 21:38:25 INFO  SparkHadoopMapRedUtil:54 - attempt_20180909213825_0002_m_000001_0: Committed
2018-09-09 21:38:25 INFO  FileOutputCommitter:439 - Saved output of task 'attempt_20180909213825_0002_m_000000_0' to file:/C:/tmp/spark-core/erroneous/_temporary/0/task_20180909213825_0002_m_000000
2018-09-09 21:38:25 INFO  SparkHadoopMapRedUtil:54 - attempt_20180909213825_0002_m_000000_0: Committed
2018-09-09 21:38:25 INFO  Executor:54 - Finished task 3.0 in stage 2.0 (TID 4). 2998 bytes result sent to driver
2018-09-09 21:38:25 INFO  Executor:54 - Finished task 6.0 in stage 2.0 (TID 5). 2998 bytes result sent to driver
2018-09-09 21:38:25 INFO  Executor:54 - Finished task 0.0 in stage 2.0 (TID 2). 2998 bytes result sent to driver
2018-09-09 21:38:25 INFO  Executor:54 - Finished task 1.0 in stage 2.0 (TID 3). 2998 bytes result sent to driver
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 10.0 in stage 2.0 (TID 6, localhost, executor driver, partition 10, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 10.0 in stage 2.0 (TID 6)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 11.0 in stage 2.0 (TID 7, localhost, executor driver, partition 11, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 11.0 in stage 2.0 (TID 7)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 13.0 in stage 2.0 (TID 8, localhost, executor driver, partition 13, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  TaskSetManager:54 - Starting task 14.0 in stage 2.0 (TID 9, localhost, executor driver, partition 14, PROCESS_LOCAL, 4726 bytes)
2018-09-09 21:38:25 INFO  Executor:54 - Running task 13.0 in stage 2.0 (TID 8)
